identity,num_pairs,baseline_mean,fr_mean,improvement
Yasser_Arafat/Yasser_Arafat,8,0.9766813516616821,0.8939053565263748,-0.08277599513530731
Jessica_Lange/Jessica_Lange,2,0.995044082403183,0.910725325345993,-0.08431875705718994
Arnaud_Clement/Arnaud_Clement,2,0.9770826697349548,0.8909395337104797,-0.0861431360244751
Evan_Rachel_Wood/Evan_Rachel_Wood,3,0.9980765382448832,0.9118758241335551,-0.08620071411132812
Maria_Soledad_Alvear_Valenzuela/Maria_Soledad_Alvear_Valenzuela,5,0.9810321569442749,0.8942154049873352,-0.08681675195693972
Garry_Kasparov/Garry_Kasparov,2,0.988722026348114,0.9013609886169434,-0.08736103773117065
Heather_Mills/Heather_Mills,4,0.9950390458106995,0.9027567803859711,-0.0922822654247284
Ellen_DeGeneres/Ellen_DeGeneres,2,0.9780498147010803,0.8847946524620056,-0.09325516223907471
Brooke_Shields/Brooke_Shields,2,0.9910280406475067,0.8975871801376343,-0.09344086050987244
Harry_Belafonte/Harry_Belafonte,2,0.9938303232192993,0.8981764316558838,-0.09565389156341553
LeAnn_Rimes/LeAnn_Rimes,2,0.9538017511367798,0.8580445945262909,-0.09575715661048889
Jodie_Foster/Jodie_Foster,3,0.9556502103805542,0.8593567212422689,-0.09629348913828528
Aaron_Sorkin/Aaron_Sorkin,2,0.9916642308235168,0.8953086137771606,-0.0963556170463562
Gerry_Adams/Gerry_Adams,8,0.9898374676704407,0.8914530202746391,-0.09838444739580154
Queen_Elizabeth_II/Queen_Elizabeth_II,13,0.9644240049215463,0.8660102440760686,-0.0984137608454777
Chanda_Rubin/Chanda_Rubin,5,0.996310007572174,0.897225558757782,-0.09908444881439205
Franz_Beckenbauer/Franz_Beckenbauer,2,0.9960544407367706,0.8942230641841888,-0.10183137655258179
Charles_Bronson/Charles_Bronson,2,0.9982632994651794,0.8951080739498138,-0.1031552255153656
Jason_Lezak/Jason_Lezak,2,0.9885091185569763,0.8852545619010925,-0.10325455665588379
Dennis_Kozlowski/Dennis_Kozlowski,2,0.9983347058296204,0.8933982253074646,-0.10493648052215576
Spencer_Abraham/Spencer_Abraham,17,0.977113103165346,0.87201308853486,-0.10510001463048602
Gerry_Parsky/Gerry_Parsky,2,0.9209064245223999,0.8156445622444153,-0.10526186227798462
Mike_Helton/Mike_Helton,2,0.9939590096473694,0.888503909111023,-0.10545510053634644
Jesse_Harris/Jesse_Harris,3,0.9892186323801676,0.8837396303812662,-0.10547900199890137
Richard_Virenque/Richard_Virenque,7,0.9921860269137791,0.8864114710262844,-0.10577455588749474
Karin_Stoiber/Karin_Stoiber,2,0.9748277962207794,0.8686787188053131,-0.10614907741546631
Allyson_Felix/Allyson_Felix,5,0.9879744291305542,0.8815913200378418,-0.10638310909271242
Gene_Robinson/Gene_Robinson,5,0.9607822060585022,0.853350031375885,-0.10743217468261712
Barbra_Streisand/Barbra_Streisand,3,0.992611805597941,0.8844857811927795,-0.1081260244051615
Ali_Naimi/Ali_Naimi,7,0.9973786813872201,0.8887740118162972,-0.10860466957092285
William_Burns/William_Burns,2,0.973501443862915,0.8648277223110199,-0.10867372155189514
Bill_Frist/Bill_Frist,7,0.9856217162949699,0.8768725395202637,-0.10874917677470619
Kamal_Kharrazi/Kamal_Kharrazi,6,0.9933891395727793,0.8836329281330109,-0.10975621143976844
Alec_Baldwin/Alec_Baldwin,4,0.9668936133384705,0.857038289308548,-0.10985532402992249
Keira_Knightley/Keira_Knightley,2,0.9795437157154083,0.869349330663681,-0.1101943850517273
Robinson_Stevenin/Robinson_Stevenin,2,0.9175641238689423,0.8068164587020874,-0.11074766516685486
Ben_Curtis/Ben_Curtis,3,0.9961540699005127,0.8850523432095846,-0.1111017266909281
Jonathan_Mostow/Jonathan_Mostow,2,0.9926496744155884,0.8815057873725891,-0.11114388704299927
Charles_Schumer/Charles_Schumer,2,0.9922516047954559,0.8810510039329529,-0.11120060086250305
Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa,2,0.9984259605407715,0.8867701292037964,-0.1116558313369751
Faye_Dunaway/Faye_Dunaway,3,0.9797171155611674,0.8675522804260254,-0.11216483513514197
Yevgeny_Kafelnikov/Yevgeny_Kafelnikov,4,0.9786635190248489,0.8660592883825302,-0.11260423064231873
Rolf_Eckrodt/Rolf_Eckrodt,2,0.9882620871067047,0.8755859732627869,-0.11267611384391785
Amanda_Beard/Amanda_Beard,2,0.9979893267154694,0.8840527236461639,-0.11393660306930542
Nicolas_Cage/Nicolas_Cage,4,0.970653161406517,0.856467142701149,-0.11418601870536804
Joe_Torre/Joe_Torre,4,0.9897998124361038,0.8750791102647781,-0.11472070217132568
Simon_Cowell/Simon_Cowell,2,0.9967165887355804,0.8819460570812225,-0.11477053165435791
Tommy_Robredo/Tommy_Robredo,3,0.9968204696973165,0.8811440467834473,-0.11567642291386926
Carmen_Electra/Carmen_Electra,6,0.9764402806758881,0.8598221987485886,-0.1166180819272995
Princess_Anne/Princess_Anne,2,0.9839755296707153,0.8654597401618958,-0.11851578950881958
Anna_Kournikova/Anna_Kournikova,12,0.9800843199094137,0.8608002364635468,-0.11928408344586694
Emma_Thompson/Emma_Thompson,2,0.9972505569458008,0.8762641549110413,-0.12098640203475952
Thomas_OBrien/Thomas_OBrien,9,0.9930479261610243,0.8715337514877319,-0.1215141746732924
Norodom_Sihanouk/Norodom_Sihanouk,3,0.9774619936943054,0.8559050559997559,-0.12155693769454956
Ethan_Hawke/Ethan_Hawke,4,0.9745906740427017,0.8529924303293228,-0.1215982437133789
Paul_Gascoigne/Paul_Gascoigne,3,0.9992145299911499,0.8764869372049967,-0.1227275927861532
Christine_Baumgartner/Christine_Baumgartner,4,0.9749319404363632,0.8512873947620392,-0.12364454567432404
Gianna_Angelopoulos-Daskalaki/Gianna_Angelopoulos-Daskalaki,3,0.9939455191294352,0.8695579171180725,-0.12438760201136267
Woody_Allen/Woody_Allen,4,0.9891537725925446,0.863839790225029,-0.12531398236751556
Norm_Coleman/Norm_Coleman,6,0.9807853003342947,0.8547134697437286,-0.12607183059056604
David_Beckham/David_Beckham,29,0.9681775631575749,0.8421019377379582,-0.1260756254196167
John_Howard/John_Howard,15,0.9722844521204631,0.8457403143246969,-0.12654413779576623
Christine_Gregoire/Christine_Gregoire,4,0.9835896193981171,0.8545331954956055,-0.1290564239025116
John_Negroponte/John_Negroponte,28,0.984956185732569,0.855636362518583,-0.12931982321398605
Art_Hoffmann/Art_Hoffmann,2,0.9908904433250427,0.8600065112113953,-0.13088393211364746
Wayne_Ferreira/Wayne_Ferreira,5,0.9714873671531677,0.8405893802642822,-0.13089798688888554
Jennifer_Rodriguez/Jennifer_Rodriguez,2,0.9911600351333618,0.859789103269577,-0.1313709318637848
Justin_Leonard/Justin_Leonard,3,0.9603402813275655,0.8260156313578287,-0.1343246499697368
Victoria_Clarke/Victoria_Clarke,4,0.9434321969747543,0.8088601529598236,-0.13457204401493073
Jiang_Zemin/Jiang_Zemin,19,0.9847102886752078,0.8501165540594804,-0.13459373461572743
Yann_Martel/Yann_Martel,1,0.9997501373291016,0.864508330821991,-0.1352418065071106
Joe_Nichols/Joe_Nichols,4,0.9809701293706894,0.8446309119462967,-0.1363392174243927
Cristina_Fernandez/Cristina_Fernandez,1,0.9987331628799438,0.8623734712600708,-0.13635969161987305
Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser,3,0.9916211565335592,0.854780892531077,-0.13684026400248217
Heath_Ledger/Heath_Ledger,4,0.9812216907739639,0.8431678861379623,-0.1380538046360016
Manuel_Poggiali/Manuel_Poggiali,2,0.9501336812973022,0.8103180229663849,-0.13981565833091736
Alexandra_Vodjanikova/Alexandra_Vodjanikova,2,0.9763339757919312,0.8356311321258545,-0.14070284366607666
Peter_Struck/Peter_Struck,5,0.9888335824012756,0.8480496048927307,-0.14078397750854488
Bobby_Goldwater/Bobby_Goldwater,2,0.9913098812103271,0.8503580689430237,-0.14095181226730347
Susan_Sarandon/Susan_Sarandon,6,0.991547703742981,0.8500990768273672,-0.14144862691561377
Melanie_Griffith/Melanie_Griffith,3,0.9895978768666586,0.8475459416707357,-0.14205193519592285
Constance_Marie/Constance_Marie,3,0.9635366400082906,0.8211383620897929,-0.1423982779184978
Ishaq_Shahryar/Ishaq_Shahryar,2,0.9738034605979919,0.8303908109664917,-0.14341264963150024
Jessica_Lynch/Jessica_Lynch,2,0.993463784456253,0.8491557240486145,-0.14430806040763855
Philippe_Noiret/Philippe_Noiret,2,0.9709165692329407,0.8261018991470337,-0.14481467008590698
Alvaro_Uribe/Alvaro_Uribe,33,0.9877035437208234,0.8423990498889576,-0.14530449383186572
Carlos_Ortega/Carlos_Ortega,3,0.9778298934300741,0.8320844570795695,-0.14574543635050463
Dan_Morales/Dan_Morales,2,0.9868951141834259,0.8398070633411407,-0.14708805084228516
Shimon_Peres/Shimon_Peres,7,0.9913652198655265,0.8435961178370884,-0.14776910202843807
Bono/Bono,3,0.9907150864601135,0.8397541642189026,-0.15096092224121094
Luke_Walton/Luke_Walton,2,0.988511323928833,0.8369622528553009,-0.1515490710735321
Thaksin_Shinawatra/Thaksin_Shinawatra,6,0.9926903943220774,0.8403171896934509,-0.15237320462862647
Darren_Clarke/Darren_Clarke,2,0.9696907103061676,0.8168774545192719,-0.15281325578689575
Sally_Field/Sally_Field,4,0.9804231524467468,0.8275973349809647,-0.15282581746578217
Greg_Rusedski/Greg_Rusedski,4,0.9888336658477783,0.8358214795589447,-0.15301218628883362
Filippo_Inzaghi/Filippo_Inzaghi,2,0.9296385049819946,0.7761518955230713,-0.15348660945892334
Robert_Horan/Robert_Horan,2,0.9928197264671326,0.8389478921890259,-0.1538718342781067
Elton_John/Elton_John,7,0.9827127626964024,0.827832852091108,-0.15487991060529438
Giuseppe_Gibilisco/Giuseppe_Gibilisco,4,0.9950802028179169,0.8388975411653519,-0.156182661652565
Muhammad_Ali/Muhammad_Ali,10,0.9535486221313476,0.7965116530656815,-0.1570369690656661
Boris_Berezovsky/Boris_Berezovsky,2,0.9978004992008209,0.8389418721199036,-0.15885862708091736
Johnny_Unitas/Johnny_Unitas,2,0.991285890340805,0.831542432308197,-0.15974345803260803
Candice_Bergen/Candice_Bergen,3,0.974429706732432,0.8140055735905966,-0.16042413314183546
William_Hochul/William_Hochul,2,0.997698962688446,0.8362188637256622,-0.1614800989627838
Tom_Daschle/Tom_Daschle,23,0.9763319025868955,0.8136841084646143,-0.16264779412228125
Erik_Morales/Erik_Morales,3,0.9941261013348898,0.8311813672383627,-0.1629447340965271
Martin_Scorsese/Martin_Scorsese,6,0.9633645117282867,0.7999827067057291,-0.1633818050225576
David_Nalbandian/David_Nalbandian,13,0.9893816113471985,0.8256450249598577,-0.1637365863873408
Steven_Seagal/Steven_Seagal,2,0.9959952533245087,0.8318957984447479,-0.16409945487976074
Benjamin_Netanyahu/Benjamin_Netanyahu,5,0.996694552898407,0.8325064897537231,-0.16418806314468393
Oxana_Fedorova/Oxana_Fedorova,4,0.9839097559452057,0.8193058371543884,-0.16460391879081726
Anne_McLellan/Anne_McLellan,2,0.9926207363605499,0.8275699019432068,-0.16505083441734314
Max_Mayfield/Max_Mayfield,2,0.9941408634185791,0.8283208012580872,-0.16582006216049194
Robert_Zoellick/Robert_Zoellick,7,0.9877044984272548,0.8214795419148037,-0.16622495651245117
Ron_Dittemore/Ron_Dittemore,8,0.9726298600435257,0.8061054646968842,-0.16652439534664154
Stephen_Friedman/Stephen_Friedman,2,0.9986454844474792,0.8317765891551971,-0.1668688952922821
Eduard_Shevardnadze/Eduard_Shevardnadze,5,0.9978588938713073,0.8308811664581299,-0.1669777274131774
Ellen_Engleman/Ellen_Engleman,2,0.9939750134944916,0.8263262510299683,-0.16764876246452332
Benazir_Bhutto/Benazir_Bhutto,5,0.9969310760498047,0.8281387209892273,-0.16879235506057744
Tim_Duncan/Tim_Duncan,4,0.89653679728508,0.7275920212268829,-0.16894477605819702
Vladimiro_Montesinos/Vladimiro_Montesinos,3,0.8965599338213602,0.7265777587890625,-0.16998217503229773
Daisy_Fuentes/Daisy_Fuentes,4,0.9650759100914001,0.7943463921546936,-0.17072951793670654
Michelle_Kwan/Michelle_Kwan,8,0.9839624166488647,0.8127447068691254,-0.17121770977973938
Sergey_Lavrov/Sergey_Lavrov,11,0.9852214780720797,0.8134250749241222,-0.17179640314795752
Zhang_Wenkang/Zhang_Wenkang,2,0.9849215447902679,0.8119874596595764,-0.17293408513069153
Prince_Charles/Prince_Charles,5,0.9894787430763244,0.8157583117485047,-0.17372043132781978
Federico_Trillo/Federico_Trillo,2,0.9853474497795105,0.8111150860786438,-0.1742323637008667
Wayne_Gretzky/Wayne_Gretzky,2,0.988120436668396,0.8107937276363373,-0.17732670903205872
Saeb_Erekat/Saeb_Erekat,2,0.9884306788444519,0.8046480119228363,-0.1837826669216156
Angela_Merkel/Angela_Merkel,5,0.9937740921974182,0.8091109156608581,-0.18466317653656006
Jason_Alexander/Jason_Alexander,2,0.9933705627918243,0.8054391145706177,-0.18793144822120667
Ralf_Schumacher/Ralf_Schumacher,8,0.9461950585246086,0.7577960193157196,-0.188399039208889
Pedro_Malan/Pedro_Malan,4,0.9893206208944321,0.8006905317306519,-0.1886300891637802
Carlos_Moya/Carlos_Moya,19,0.9778384754532262,0.7876197554563221,-0.1902187199969041
Phil_Mickelson/Phil_Mickelson,2,0.9689180552959442,0.7784102857112885,-0.19050776958465576
James_Cameron/James_Cameron,3,0.9768895308176676,0.7861894965171814,-0.1907000343004862
Michael_Jackson/Michael_Jackson,12,0.9788945068915685,0.7864215622345606,-0.19247294465700793
Mark_Richt/Mark_Richt,3,0.9832685788472494,0.7906422515710195,-0.19262632727622986
Carlos_Ghosn/Carlos_Ghosn,2,0.9934285581111908,0.7999024391174316,-0.19352611899375916
Aleksander_Kwasniewski/Aleksander_Kwasniewski,3,0.9980282783508301,0.8040681878725687,-0.19396009047826135
Slobodan_Milosevic/Slobodan_Milosevic,4,0.9826015383005142,0.7884340733289719,-0.19416746497154236
Tim_Floyd/Tim_Floyd,2,0.9220590591430664,0.7276045978069305,-0.19445446133613586
Gloria_Allred/Gloria_Allred,2,0.9566790759563446,0.7602632641792297,-0.19641581177711487
Sharon_Davis/Sharon_Davis,2,0.9492924511432648,0.7511698603630066,-0.19812259078025818
Patrice_Chereau/Patrice_Chereau,2,0.993958592414856,0.7930186092853546,-0.20093998312950134
Michael_Moore/Michael_Moore,2,0.957119345664978,0.7561188638210297,-0.20100048184394836
Ben_Affleck/Ben_Affleck,6,0.9894169370333353,0.7882007360458374,-0.20121620098749793
Hugh_Grant/Hugh_Grant,8,0.9859658777713776,0.7821764275431633,-0.20378945022821426
Leslie_Ann_Woodward/Leslie_Ann_Woodward,2,0.9925128519535065,0.7870756685733795,-0.20543718338012695
Erika_Harold/Erika_Harold,5,0.9937731742858886,0.7879730463027954,-0.20580012798309322
Queen_Rania/Queen_Rania,4,0.9752164781093597,0.7667762488126755,-0.20844022929668427
Bob_Beauprez/Bob_Beauprez,2,0.9584458470344543,0.7486951947212219,-0.20975065231323242
Michael_Leavitt/Michael_Leavitt,2,0.9976741075515747,0.7868251800537109,-0.21084892749786377
Sam_Bith/Sam_Bith,3,0.9957982301712036,0.7847590843836466,-0.211039145787557
Goldie_Hawn/Goldie_Hawn,7,0.9809313586780003,0.7696575266974313,-0.21127383198056904
Queen_Latifah/Queen_Latifah,4,0.9588700383901596,0.7464356571435928,-0.21243438124656677
John_Edwards/John_Edwards,7,0.9846572279930115,0.7694575701441083,-0.21519965784890316
