identity,num_pairs,baseline_mean,fr_mean,improvement
Ali_Naimi/Ali_Naimi,7,0.9917643751416888,0.9909909623009818,-0.0007734128407069774
Thaksin_Shinawatra/Thaksin_Shinawatra,6,0.9954377512137095,0.9946636458237966,-0.0007741053899128492
Thomas_Fargo/Thomas_Fargo,4,0.9981814622879028,0.9974059462547302,-0.0007755160331726074
Pedro_Malan/Pedro_Malan,4,0.9978191405534744,0.9970364570617676,-0.0007826834917068481
John_Negroponte/John_Negroponte,28,0.9904431700706482,0.9895603294883456,-0.0008828405823025909
Michael_Leavitt/Michael_Leavitt,2,0.9955481588840485,0.9946070611476898,-0.0009410977363586426
Blythe_Hartley/Blythe_Hartley,2,0.9982216656208038,0.9972571730613708,-0.0009644925594329834
Michael_Jackson/Michael_Jackson,12,0.9901133825381597,0.9891458104054133,-0.0009675721327464526
Donatella_Versace/Donatella_Versace,3,0.9905399282773336,0.9895479083061218,-0.0009920199712117883
Susan_Sarandon/Susan_Sarandon,6,0.9964698354403178,0.9954102635383606,-0.001059571901957157
Aaron_Sorkin/Aaron_Sorkin,2,0.9995106160640717,0.9984082579612732,-0.001102358102798462
Filippo_Inzaghi/Filippo_Inzaghi,2,0.9566015899181366,0.9554619491100311,-0.0011396408081054688
Boris_Berezovsky/Boris_Berezovsky,2,0.9714818894863129,0.9703138470649719,-0.0011680424213409424
Alec_Baldwin/Alec_Baldwin,4,0.9788058549165726,0.9775098264217377,-0.0012960284948349
Ferenc_Madl/Ferenc_Madl,2,0.9804202914237976,0.9790725708007812,-0.0013477206230163574
Simon_Cowell/Simon_Cowell,2,0.9877848923206329,0.9863253831863403,-0.0014595091342926025
Reese_Witherspoon/Reese_Witherspoon,4,0.9714862257242203,0.9699551612138748,-0.001531064510345459
Zinedine_Zidane/Zinedine_Zidane,5,0.9886046290397644,0.9870546460151672,-0.0015499830245971902
Queen_Elizabeth_II/Queen_Elizabeth_II,13,0.9692493493740375,0.9676595330238342,-0.001589816350203277
Erika_Harold/Erika_Harold,5,0.995745062828064,0.9940991163253784,-0.001645946502685569
Anne_McLellan/Anne_McLellan,2,0.9980548024177551,0.9963433146476746,-0.0017114877700805664
Charles_Bronson/Charles_Bronson,2,0.9993946850299835,0.9976349771022797,-0.0017597079277038574
Guillaume_Soro/Guillaume_Soro,2,0.9973494410514832,0.9955192804336548,-0.0018301606178283691
Norm_Coleman/Norm_Coleman,6,0.9884249567985535,0.9865864515304565,-0.0018385052680969238
GL_Peiris/GL_Peiris,4,0.9929242581129074,0.991051197052002,-0.0018730610609054565
Richard_Crenna/Richard_Crenna,2,0.9959136545658112,0.9940321147441864,-0.0018815398216247559
Jason_Alexander/Jason_Alexander,2,0.9960536956787109,0.9941156506538391,-0.0019380450248718262
Gene_Robinson/Gene_Robinson,5,0.9884994626045227,0.9865512371063232,-0.0019482254981995073
Christine_Gregoire/Christine_Gregoire,4,0.993262842297554,0.9912770092487335,-0.0019858330488204956
Queen_Rania/Queen_Rania,4,0.9934111386537552,0.9914229810237885,-0.001988157629966736
Lawrence_MacAulay/Lawrence_MacAulay,2,0.9988255798816681,0.9968207776546478,-0.0020048022270202637
Jessica_Lange/Jessica_Lange,2,0.9967208504676819,0.9946826696395874,-0.0020381808280944824
Nicolas_Lapentti/Nicolas_Lapentti,2,0.9962981343269348,0.9942194521427155,-0.0020786821842193604
