identity,num_pairs,baseline_mean,fr_mean,improvement
Dan_Morales/Dan_Morales,2,0.9438920319080353,0.9447508454322815,0.0008588135242462158
Erika_Harold/Erika_Harold,5,0.9436536192893982,0.9445120692253113,0.0008584499359131081
Ali_Naimi/Ali_Naimi,7,0.9396590675626483,0.9404553004673549,0.0007962329047066508
Jason_Alexander/Jason_Alexander,2,0.9599805176258087,0.9607600569725037,0.0007795393466949463
Sally_Field/Sally_Field,4,0.9501376301050186,0.9509008675813675,0.000763237476348877
James_Smith/James_Smith,2,0.9719972312450409,0.9727299511432648,0.000732719898223877
Toni_Braxton/Toni_Braxton,2,0.8890185952186584,0.8897469639778137,0.0007283687591552734
Kevin_Spacey/Kevin_Spacey,5,0.9609516382217407,0.9616500616073609,0.000698423385620206
Michael_Leavitt/Michael_Leavitt,2,0.9542321860790253,0.9549217224121094,0.0006895363330841064
Guillaume_Soro/Guillaume_Soro,2,0.9638281166553497,0.9645139575004578,0.0006858408451080322
Garry_Kasparov/Garry_Kasparov,2,0.9581368267536163,0.9587745070457458,0.0006376802921295166
Wayne_Gretzky/Wayne_Gretzky,2,0.9237847924232483,0.9244188070297241,0.0006340146064758301
Erik_Morales/Erik_Morales,3,0.9578477342923483,0.9584760268529257,0.0006282925605773926
Eduard_Shevardnadze/Eduard_Shevardnadze,5,0.9669761419296264,0.9675859808921814,0.0006098389625549538
Steven_Seagal/Steven_Seagal,2,0.97244992852211,0.9730578660964966,0.0006079375743865967
James_Cameron/James_Cameron,3,0.9609103798866272,0.9615144928296407,0.0006041129430135461
Bobby_Goldwater/Bobby_Goldwater,2,0.9413135647773743,0.9418908357620239,0.0005772709846496582
Candice_Bergen/Candice_Bergen,3,0.9251903891563416,0.9257489840189616,0.0005585948626199988
Joe_Nichols/Joe_Nichols,4,0.9528848230838776,0.9533983618021011,0.0005135387182235718
Sam_Bith/Sam_Bith,3,0.9659706155459086,0.9664753079414368,0.0005046923955281946
Tim_Duncan/Tim_Duncan,4,0.93394635617733,0.9344497323036194,0.0005033761262893677
Larry_Coker/Larry_Coker,4,0.9613383412361145,0.9618375897407532,0.0004992485046386719
Aleksander_Kwasniewski/Aleksander_Kwasniewski,3,0.9604170918464661,0.9609041213989258,0.0004870295524597168
Max_Mayfield/Max_Mayfield,2,0.9623556435108185,0.9628360271453857,0.00048038363456726074
Rick_Carlisle/Rick_Carlisle,4,0.9623484313488007,0.9628091752529144,0.00046074390411376953
Emma_Thompson/Emma_Thompson,2,0.9235622882843018,0.9240102469921112,0.00044795870780944824
Carlos_Moya/Carlos_Moya,19,0.9373685780324434,0.9378037672293814,0.0004351891969379684
Jiang_Zemin/Jiang_Zemin,19,0.9448351609079462,0.9452331473952845,0.0003979864873383532
Heather_Mills/Heather_Mills,4,0.9776682108640671,0.9780624210834503,0.00039421021938323975
Michael_Jackson/Michael_Jackson,12,0.9539139767487844,0.9542868932088217,0.00037291646003723145
Yevgeny_Kafelnikov/Yevgeny_Kafelnikov,4,0.9320635199546814,0.9324337393045425,0.000370219349861145
Donatella_Versace/Donatella_Versace,3,0.9429726799329122,0.9433269500732422,0.00035427014032995974
Mack_Brown/Mack_Brown,2,0.9582313001155853,0.958570659160614,0.0003393590450286865
Harry_Belafonte/Harry_Belafonte,2,0.975797712802887,0.9761222004890442,0.00032448768615722656
Princess_Anne/Princess_Anne,2,0.973099559545517,0.9734176695346832,0.00031810998916625977
Mohamed_Benaissa/Mohamed_Benaissa,2,0.8450254201889038,0.8453324437141418,0.0003070235252380371
Alvaro_Uribe/Alvaro_Uribe,33,0.9472323023911678,0.9475095145630114,0.00027721217184351055
Boris_Berezovsky/Boris_Berezovsky,2,0.9618581831455231,0.9621289074420929,0.0002707242965698242
Johnny_Unitas/Johnny_Unitas,2,0.9591587483882904,0.9594032168388367,0.00024446845054626465
Lee_Jun/Lee_Jun,2,0.9697682559490204,0.9699974656105042,0.00022920966148376465
Sebastien_Grosjean/Sebastien_Grosjean,4,0.9234217405319214,0.9236450046300888,0.00022326409816741943
Jason_Lezak/Jason_Lezak,2,0.9612515270709991,0.9614624381065369,0.00021091103553771973
Dennis_Kozlowski/Dennis_Kozlowski,2,0.9782594740390778,0.9784687757492065,0.00020930171012878418
Lawrence_MacAulay/Lawrence_MacAulay,2,0.9683361649513245,0.968528151512146,0.0001919865608215332
Mian_Khursheed_Mehmood_Kasuri/Mian_Khursheed_Mehmood_Kasuri,4,0.9139710813760757,0.9141510725021362,0.00017999112606048584
Damon_van_Dam/Damon_van_Dam,2,0.9474455714225769,0.9476103782653809,0.00016480684280395508
Mark_Hamister/Mark_Hamister,2,0.9748121201992035,0.9749731719493866,0.00016105175018310547
Robert_Zoellick/Robert_Zoellick,7,0.9214840701648167,0.9216439553669521,0.00015988520213539026
Ishaq_Shahryar/Ishaq_Shahryar,2,0.9280296266078949,0.9281837940216064,0.00015416741371154785
Paul-Henri_Mathieu/Paul-Henri_Mathieu,3,0.9519940217336019,0.9521440068880717,0.00014998515446973393
Wolfgang_Schuessel/Wolfgang_Schuessel,4,0.9670411944389343,0.9671866148710251,0.00014542043209075928
Oxana_Fedorova/Oxana_Fedorova,4,0.9408141374588013,0.940939337015152,0.000125199556350708
Thomas_OBrien/Thomas_OBrien,9,0.9634528358777364,0.9635740849706862,0.00012124909294974895
Darren_Clarke/Darren_Clarke,2,0.9680718183517456,0.9681769013404846,0.00010508298873901367
Rebecca_Romijn-Stamos/Rebecca_Romijn-Stamos,4,0.9539377689361572,0.9540418684482574,0.00010409951210021973
Jim_Hahn/Jim_Hahn,4,0.9653402119874954,0.9654305875301361,9.037554264068604e-05
Svetlana_Koroleva/Svetlana_Koroleva,2,0.9645526707172394,0.9646361768245697,8.350610733032227e-05
Anna_Kournikova/Anna_Kournikova,12,0.9522636085748672,0.9523326953252157,6.908675034844602e-05
Zhang_Wenkang/Zhang_Wenkang,2,0.939208984375,0.9392739832401276,6.499886512756348e-05
David_Nalbandian/David_Nalbandian,13,0.9344685902962317,0.9345261729680575,5.7582671825762155e-05
Lana_Clarkson/Lana_Clarkson,1,0.9842829704284668,0.9843345880508423,5.161762237548828e-05
Justin_Leonard/Justin_Leonard,3,0.9351594050725301,0.9351968169212341,3.7411848703983175e-05
Nicolas_Cage/Nicolas_Cage,4,0.9188004434108734,0.9188218861818314,2.1442770957946777e-05
Natalie_Maines/Natalie_Maines,5,0.9416963458061218,0.9417067408561707,1.039505004885033e-05
Rodrigo_Borja/Rodrigo_Borja,2,0.9726126492023468,0.972615659236908,3.0100345611572266e-06
Steve_Waugh/Steve_Waugh,2,0.985077828168869,0.9850764274597168,-1.4007091522216797e-06
Saeb_Erekat/Saeb_Erekat,2,0.9553351700305939,0.9553229510784149,-1.2218952178955078e-05
Mike_Helton/Mike_Helton,2,0.978182315826416,0.978163868188858,-1.84476375579834e-05
Alec_Baldwin/Alec_Baldwin,4,0.9035183638334274,0.903489425778389,-2.893805503845215e-05
Christine_Baumgartner/Christine_Baumgartner,4,0.943842351436615,0.9438045024871826,-3.784894943237305e-05
Phil_Mickelson/Phil_Mickelson,2,0.9233345687389374,0.9232788383960724,-5.5730342864990234e-05
Daisy_Fuentes/Daisy_Fuentes,4,0.9562619924545288,0.9562013447284698,-6.064772605895996e-05
Simon_Cowell/Simon_Cowell,2,0.9700903296470642,0.9700286090373993,-6.172060966491699e-05
Chanda_Rubin/Chanda_Rubin,5,0.9640823602676392,0.964018726348877,-6.363391876218483e-05
Jonathan_Mostow/Jonathan_Mostow,2,0.9621399641036987,0.9620762169361115,-6.374716758728027e-05
Benazir_Bhutto/Benazir_Bhutto,5,0.9662854433059692,0.9662191867828369,-6.625652313230201e-05
Susan_Sarandon/Susan_Sarandon,6,0.9664572377999624,0.9663863678773245,-7.086992263793945e-05
Augusto_Roa_Bastos/Augusto_Roa_Bastos,2,0.9046991467475891,0.9046265780925751,-7.256865501403809e-05
Takashi_Sorimachi/Takashi_Sorimachi,2,0.9390587508678436,0.9389764368534088,-8.231401443481445e-05
LeAnn_Rimes/LeAnn_Rimes,2,0.8804324567317963,0.8803377151489258,-9.47415828704834e-05
Giuseppe_Gibilisco/Giuseppe_Gibilisco,4,0.9648194909095764,0.9646772295236588,-0.00014226138591766357
